Operation_ID,Operator_ID,Operation_type,Operation_timestamp,OHH_code,Location_from,Location_to,Reference_ID,Reference_name,Qty,TKID_code,Order_ID,Operation_status
OP301534,A000017,MOVE,1765791725,623130,PROD,ST10,P00V90,"Edriseur turbo ""V90""",5,334613,AZO80520,OK
OP301535,A000024,MOVE,1765792002,804644,ST20,TPA,P00V80,"Edriseur turbo ""V80""",2,206006,FOD79868,OK
OP301536,A000017,MOVE,1765792244,252466,ST20,QUA,P00C18,"Edriseur type ""C18""",82,583088,FOD81389,OK
OP301537,A000024,MOVE,1765792245,780812,PROD,ST10,P00V85,"Edriseur turbo ""V85""",17,422970,SMP81798,OK
OP301538,A000062,MOVE,1765792304,38679,TPA,SHIP,P00V80,"Edriseur turbo ""V80""",2,705046,FOD79868,OK
OP301539,A000024,MOVE,1765792403,658156,ST10,TPA,P00V85,"Edriseur turbo ""V85""",17,72217,SMP81798,OK
OP301540,A000024,MOVE,1765792432,580296,TPA,SHIP,P00C13,"Edriseur type ""C13""",26,174421,FOD81703,OK
OP301541,A999999,ORDER,1765792540,683784,,,,,,567588,FOD79934,OK
OP301542,A999999,ORDER,1765792686,765938,,,,,,131258,AZO80701,OK
OP301543,A000017,MOVE,1765792717,230146,ST10,TPA,P00V90,"Edriseur turbo ""V90""",5,812873,AZO80520,OK
OP301544,A000133,MOVE,1765792737,496081,TPA,SHIP,P00V85,"Edriseur turbo ""V85""",17,51950,SMP81798,OK
OP301545,A000106,MOVE,1765792765,777959,QUA,ST20,P00C18,"Edriseur type ""C18""",82,45226,FOD81389,OK
OP301546,A999999,ORDER,1765792903,302805,,,,,,530150,FOD80867,OK
OP301547,A000106,MOVE,1765793092,82509,PROD,TPA,P00C13,"Edriseur type ""C13""",35,71392,AZO80701,OK
OP301548,A000106,MOVE,1765793124,263192,ST20,TPA,P00C18,"Edriseur type ""C18""",82,722654,FOD81389,OK
OP301549,A999999,ORDER,1765793180,490140,,,,,,744213,AZO81330,OK
OP301550,A000024,MOVE,1765793198,513578,PROD,TPA,P00V90,"Edriseur turbo ""V90""",60,785535,FOD80867,OK
OP301551,A000024,MOVE,1765793231,94172,TPA,SHIP,P00C13,"Edriseur type ""C13""",35,505705,AZO80701,OK
OP301552,A000062,MOVE,1765793296,429856,TPA,SHIP,P00V90,"Edriseur turbo ""V90""",5,558109,AZO80520,OK
OP301553,A000128,MOVE,1765793330,78968,PROD,TPA,P00X25,"Edriseur nouveau ""2025""",2,271237,FOD79934,OK
OP301554,A000017,MOVE,1765793525,773992,TPA,SHIP,P00C18,"Edriseur type ""C18""",82,777387,FOD81389,OK
OP301555,A000024,MOVE,1765793647,95184,PROD,ST10,P00C14,"Edriseur type ""C14""",75,170814,AZO81330,OK
OP301556,A000024,MOVE,1765793675,85123,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",2,423561,FOD79934,OK
OP301557,A999999,ORDER,1765793750,134109,,,,,,175147,SMP80707,OK
OP301558,A999999,ORDER,1765794098,532096,,,,,,48259,FOD80102,OK
OP301559,A000128,MOVE,1765794213,149837,PROD,ST10,P00C37,"Edriseur type ""C37""",29,636796,SMP80707,OK
OP301560,A000017,MOVE,1765794242,632239,ST10,TPA,P00C14,"Edriseur type ""C14""",75,118956,AZO81330,OK
OP301561,A000017,MOVE,1765794259,382640,PROD,ST10,P00V80,"Edriseur turbo ""V80""",4,384426,FOD80102,OK
OP301562,A999999,ORDER,1765794360,583051,,,,,,144131,AZO80299,OK
OP301563,A999999,ORDER,1765794571,370787,,,,,,84622,AZO81560,OK
OP301564,A999999,ORDER,1765794589,393799,,,,,,160353,FOD80974,OK
OP301565,A000024,MOVE,1765794642,309278,PROD,TPA,P00X25,"Edriseur nouveau ""2025""",6,673075,AZO80299,OK
OP301566,A000017,MOVE,1765794645,780551,ST10,TPA,P00C37,"Edriseur type ""C37""",29,794864,SMP80707,OK
OP301567,A000024,MOVE,1765794742,136691,TPA,SHIP,P00V90,"Edriseur turbo ""V90""",60,483617,FOD80867,OK
OP301568,A000133,MOVE,1765794764,5471,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",6,2502,AZO80299,OK
OP301569,A000017,MOVE,1765794816,715756,ST10,TPA,P00V80,"Edriseur turbo ""V80""",4,260693,FOD80102,OK
OP301570,A000106,MOVE,1765794819,459549,TPA,SHIP,P00C14,"Edriseur type ""C14""",75,729353,AZO81330,OK
OP301571,A000133,MOVE,1765794834,41466,PROD,ST10,P00V85,"Edriseur turbo ""V85""",9,342149,AZO81560,OK
OP301572,A000024,MOVE,1765795037,760032,TPA,SHIP,P00C37,"Edriseur type ""C37""",29,734116,SMP80707,OK
OP301573,A999999,ORDER,1765795038,400652,,,,,,117679,AZO79770,OK
OP301574,A000133,MOVE,1765795101,197379,ST10,QUA,P00V85,"Edriseur turbo ""V85""",9,329855,AZO81560,OK
OP301575,A000017,MOVE,1765795316,143758,TPA,SHIP,P00V80,"Edriseur turbo ""V80""",4,528471,FOD80102,OK
OP301576,A000017,MOVE,1765795569,14375,PROD,ST20,P00C19,"Edriseur type ""C19""",18,805228,FOD80974,OK
OP301577,A000127,MOVE,1765795624,40715,PROD,TPA,P00X02,"Edriseur luxe ""X02""",23,334434,AZO79770,OK
OP301578,A000024,MOVE,1765795677,34828,QUA,ST10,P00V85,"Edriseur turbo ""V85""",9,37470,AZO81560,OK
OP301579,A999999,ORDER,1765795866,370577,,,,,,274030,AZO80351,OK
OP301580,A999999,ORDER,1765795941,772235,,,,,,106143,FOD81775,OK
OP301581,A000106,MOVE,1765796016,69189,ST20,QUA,P00C19,"Edriseur type ""C19""",18,47506,FOD80974,OK
OP301582,A000127,MOVE,1765796082,50211,TPA,SHIP,P00X02,"Edriseur luxe ""X02""",23,683180,AZO79770,OK
OP301583,A000024,MOVE,1765796137,462916,ST10,TPA,P00V85,"Edriseur turbo ""V85""",9,219471,AZO81560,OK
OP301584,A000017,MOVE,1765796148,75759,PROD,ST20,P00C13,"Edriseur type ""C13""",49,100558,AZO80351,OK
OP301585,A999999,ORDER,1765796366,91599,,,,,,316228,AZO80635,OK
OP301586,A000024,MOVE,1765796462,38159,TPA,SHIP,P00V85,"Edriseur turbo ""V85""",9,491205,AZO81560,OK
OP301587,A000024,MOVE,1765796505,381504,ST20,QUA,P00C13,"Edriseur type ""C13""",49,632389,AZO80351,OK
OP301588,A999999,ORDER,1765796589,785310,,,,,,28090,AZO82001,OK
OP301589,A999999,ORDER,1765796654,367048,,,,,,103856,AZO80145,OK
OP301590,A000127,MOVE,1765796666,481883,PROD,ST10,P00X01,"Edriseur luxe ""X01""",4,773897,FOD81775,OK
OP301591,A000024,MOVE,1765796821,561481,PROD,ST10,P00C13,"Edriseur type ""C13""",32,465049,AZO80145,OK
OP301592,A000024,MOVE,1765796925,230933,QUA,ST20,P00C13,"Edriseur type ""C13""",49,208435,AZO80351,OK
OP301593,A000127,MOVE,1765797018,292617,QUA,ST20,P00C19,"Edriseur type ""C19""",18,135038,FOD80974,OK
OP301594,A000133,MOVE,1765797078,383271,PROD,TPA,P00C27,"Edriseur type ""C27""",4,464995,AZO80635,OK
OP301595,A000024,MOVE,1765797102,572335,ST10,TPA,P00C13,"Edriseur type ""C13""",32,470574,AZO80145,OK
OP301596,A000127,MOVE,1765797139,373941,ST10,TPA,P00X01,"Edriseur luxe ""X01""",4,600178,FOD81775,OK
OP301597,A000017,MOVE,1765797261,492670,ST20,TPA,P00C19,"Edriseur type ""C19""",18,649397,FOD80974,OK
OP301598,A000024,MOVE,1765797312,704145,ST20,TPA,P00C13,"Edriseur type ""C13""",49,518105,AZO80351,OK
OP301599,A000133,MOVE,1765797353,358707,TPA,SHIP,P00C27,"Edriseur type ""C27""",4,121438,AZO80635,OK
OP301600,A999999,ORDER,1765797375,184464,,,,,,58415,AZO79817,OK
OP301601,A000133,MOVE,1765797453,760773,TPA,SHIP,P00C19,"Edriseur type ""C19""",18,794123,FOD80974,OK
OP301602,A999999,ORDER,1765797482,134540,,,,,,271232,FOD79841,OK
OP301603,A000017,MOVE,1765797558,523998,TPA,SHIP,P00C13,"Edriseur type ""C13""",49,422484,AZO80351,OK
OP301604,A000017,MOVE,1765797643,138362,TPA,SHIP,P00C13,"Edriseur type ""C13""",32,347519,AZO80145,OK
OP301605,A000133,MOVE,1765797657,105807,PROD,ST20,P00C27,"Edriseur type ""C27""",3,265311,AZO79817,OK
OP301606,A999999,ORDER,1765797673,771582,,,,,,565039,FOD81795,OK
OP301607,A999999,ORDER,1765797693,595170,,,,,,583287,SMP81629,OK
OP301608,A999999,ORDER,1765797826,645895,,,,,,186805,FOD79997,OK
OP301609,A999999,ORDER,1765798027,307727,,,,,,267700,AZO80429,OK
OP301610,A000017,MOVE,1765798027,539576,PROD,TPA,P00C13,"Edriseur type ""C13""",133,43526,FOD81795,OK
OP301611,A000024,MOVE,1765798063,222996,PROD,ST20,P00C14,"Edriseur type ""C14""",7,613920,AZO82001,OK
OP301612,A000024,MOVE,1765798099,790527,PROD,ST10,P00C18,"Edriseur type ""C18""",8,584146,SMP81629,OK
OP301613,A000062,MOVE,1765798180,600630,TPA,SHIP,P00C13,"Edriseur type ""C13""",133,94579,FOD81795,OK
OP301614,A000017,MOVE,1765798223,193006,ST20,QUA,P00C27,"Edriseur type ""C27""",3,435357,AZO79817,OK
OP301615,A000133,MOVE,1765798253,457460,TPA,SHIP,P00X01,"Edriseur luxe ""X01""",4,399345,FOD81775,OK
OP301616,A000017,MOVE,1765798275,38496,PROD,ST20,P00C18,"Edriseur type ""C18""",2,309752,FOD79997,OK
OP301617,A000106,MOVE,1765798328,591555,ST20,QUA,P00C14,"Edriseur type ""C14""",7,337986,AZO82001,OK
OP301618,A000106,MOVE,1765798510,409122,QUA,ST20,P00C27,"Edriseur type ""C27""",3,288231,AZO79817,OK
OP301619,A000017,MOVE,1765798603,740401,ST10,TPA,P00C18,"Edriseur type ""C18""",8,397992,SMP81629,OK
OP301620,A000133,MOVE,1765798608,480076,QUA,ST20,P00C14,"Edriseur type ""C14""",7,377452,AZO82001,OK
OP301621,A000024,MOVE,1765798765,639451,PROD,ST10,P00C19,"Edriseur type ""C19""",12,635168,AZO80429,OK
OP301622,A000017,MOVE,1765798804,67114,ST20,QUA,P00C18,"Edriseur type ""C18""",2,669913,FOD79997,OK
OP301623,A000024,MOVE,1765798828,123633,PROD,ST10,P00X99,"Edriseur luxe ""X99""",22,297303,FOD79841,OK
OP301624,A000127,MOVE,1765798950,657300,ST20,TPA,P00C14,"Edriseur type ""C14""",7,420581,AZO82001,OK
OP301625,A000024,MOVE,1765798961,400409,ST20,TPA,P00C27,"Edriseur type ""C27""",3,576670,AZO79817,OK
OP301626,A000127,MOVE,1765799086,429153,ST10,TPA,P00X99,"Edriseur luxe ""X99""",22,212572,FOD79841,OK
OP301627,A000017,MOVE,1765799109,782066,QUA,ST20,P00C18,"Edriseur type ""C18""",2,93258,FOD79997,OK
OP301628,A000127,MOVE,1765799202,393532,TPA,SHIP,P00C18,"Edriseur type ""C18""",8,514461,SMP81629,OK
OP301629,A000017,MOVE,1765799238,368146,ST10,TPA,P00C19,"Edriseur type ""C19""",12,224843,AZO80429,OK
OP301630,A000106,MOVE,1765799440,270087,TPA,SHIP,P00C14,"Edriseur type ""C14""",7,642098,AZO82001,OK
OP301631,A000017,MOVE,1765799538,219304,ST20,TPA,P00C18,"Edriseur type ""C18""",2,236755,FOD79997,OK
OP301632,A000062,MOVE,1765799543,496798,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",22,705553,FOD79841,OK
OP301633,A000106,MOVE,1765799674,25173,TPA,SHIP,P00C18,"Edriseur type ""C18""",2,599147,FOD79997,OK
OP301634,A000017,MOVE,1765799714,503607,TPA,SHIP,P00C27,"Edriseur type ""C27""",3,809021,AZO79817,OK
OP301635,A000106,MOVE,1765799778,163566,TPA,SHIP,P00C19,"Edriseur type ""C19""",12,363445,AZO80429,OK
OP301636,A999999,ORDER,1765799956,141186,,,,,,661169,AZO80473,OK
OP301637,A999999,ORDER,1765800159,785525,,,,,,642814,FOD81549,OK
OP301638,A999999,ORDER,1765800201,354896,,,,,,725075,GAA80029,OK
OP301639,A999999,ORDER,1765800233,5254,,,,,,516693,FOD80114,OK
OP301640,A000024,MOVE,1765800367,332122,PROD,ST10,P00X99,"Edriseur luxe ""X99""",17,84699,AZO80473,OK
OP301641,A999999,ORDER,1765800447,533045,,,,,,700755,GAA81833,OK
OP301642,A000106,MOVE,1765800479,751005,PROD,ST10,P00X01,"Edriseur luxe ""X01""",19,664543,FOD81549,OK
OP301643,A000133,MOVE,1765800498,772861,ST10,TPA,P00X99,"Edriseur luxe ""X99""",17,344657,AZO80473,OK
OP301644,A999999,ORDER,1765800546,279412,,,,,,284108,SMP80119,OK
OP301645,A999999,ORDER,1765800603,800796,,,,,,484560,AZO79748,OK
OP301646,A000017,MOVE,1765800707,594544,PROD,TPA,P00C18,"Edriseur type ""C18""",4,344772,GAA80029,OK
OP301647,A000024,MOVE,1765800761,744375,PROD,ST10,P00V90,"Edriseur turbo ""V90""",10,620853,AZO79748,OK
OP301648,A000024,MOVE,1765800874,202002,PROD,TPA,P00X25,"Edriseur nouveau ""2025""",4,109769,GAA81833,OK
OP301649,A000024,MOVE,1765800926,67162,ST10,TPA,P00X01,"Edriseur luxe ""X01""",19,39204,FOD81549,OK
OP301650,A000024,MOVE,1765801021,757590,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",17,766509,AZO80473,OK
OP301651,A000133,MOVE,1765801037,43077,ST10,TPA,P00V90,"Edriseur turbo ""V90""",10,767451,AZO79748,OK
OP301652,A000017,MOVE,1765801070,364972,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",4,663239,GAA81833,OK
OP301653,A000106,MOVE,1765801207,493884,TPA,SHIP,P00C18,"Edriseur type ""C18""",4,537745,GAA80029,OK
OP301654,A000024,MOVE,1765801350,430232,PROD,ST20,P00C18,"Edriseur type ""C18""",68,212726,SMP80119,OK
OP301655,A000024,MOVE,1765801363,729506,TPA,SHIP,P00X01,"Edriseur luxe ""X01""",19,522660,FOD81549,OK
OP301656,A000106,MOVE,1765801462,694856,TPA,SHIP,P00V90,"Edriseur turbo ""V90""",10,644694,AZO79748,OK
OP301657,A000106,MOVE,1765801536,41788,ST20,QUA,P00C18,"Edriseur type ""C18""",68,375379,SMP80119,OK
OP301658,A999999,ORDER,1765801767,571562,,,,,,538154,SMP79821,OK
OP301659,A000017,MOVE,1765801970,179173,PROD,ST10,P00C13,"Edriseur type ""C13""",4,776348,SMP79821,OK
OP301660,A000106,MOVE,1765802011,489895,QUA,ST20,P00C18,"Edriseur type ""C18""",68,236680,SMP80119,OK
OP301661,A000024,MOVE,1765802192,354257,ST10,TPA,P00C13,"Edriseur type ""C13""",4,588536,SMP79821,OK
OP301662,A999999,ORDER,1765802234,334843,,,,,,641720,AZO81036,OK
OP301663,A000106,MOVE,1765802444,91699,PROD,TPA,P00C18,"Edriseur type ""C18""",123,552977,AZO81036,OK
OP301664,A000017,MOVE,1765802540,184550,ST20,TPA,P00C18,"Edriseur type ""C18""",68,719314,SMP80119,OK
OP301665,A000017,MOVE,1765802605,276258,TPA,SHIP,P00C13,"Edriseur type ""C13""",4,584185,SMP79821,OK
OP301666,A999999,ORDER,1765802685,325812,,,,,,387521,AZO80575,OK
OP301667,A000133,MOVE,1765802717,624600,TPA,SHIP,P00C18,"Edriseur type ""C18""",68,243320,SMP80119,OK
OP301668,A000024,MOVE,1765802849,124350,TPA,SHIP,P00C18,"Edriseur type ""C18""",123,687308,AZO81036,OK
OP301669,A999999,ORDER,1765802883,633396,,,,,,636174,AZO81259,OK
OP301670,A000024,MOVE,1765802981,378207,PROD,TPA,P00X02,"Edriseur luxe ""X02""",8,729153,AZO80575,OK
OP301671,A000106,MOVE,1765803211,801610,PROD,TPA,P00C18,"Edriseur type ""C18""",38,345363,FOD80114,OK
OP301672,A999999,ORDER,1765803352,566561,,,,,,571981,AZO80150,OK
OP301673,A000017,MOVE,1765803390,410300,PROD,ST20,P00C19,"Edriseur type ""C19""",35,788731,AZO81259,OK
OP301674,A000017,MOVE,1765803422,353592,TPA,SHIP,P00X02,"Edriseur luxe ""X02""",8,455374,AZO80575,OK
OP301675,A000017,MOVE,1765803486,518657,TPA,SHIP,P00C18,"Edriseur type ""C18""",38,453138,FOD80114,OK
OP301676,A999999,ORDER,1765803512,292727,,,,,,612381,GAA81438,OK
OP301677,A999999,ORDER,1765803529,28033,,,,,,417799,FOD81856,OK
OP301678,A000017,MOVE,1765803574,76054,PROD,ST10,P00X25,"Edriseur nouveau ""2025""",17,15564,AZO80150,OK
OP301679,A000017,MOVE,1765803827,424716,ST10,TPA,P00X25,"Edriseur nouveau ""2025""",17,109076,AZO80150,OK
OP301680,A000024,MOVE,1765803892,103285,ST20,QUA,P00C19,"Edriseur type ""C19""",35,708982,AZO81259,OK
OP301681,A000017,MOVE,1765804057,477951,PROD,ST10,P00C18,"Edriseur type ""C18""",2,483865,GAA81438,OK
OP301682,A000017,MOVE,1765804171,114253,QUA,ST20,P00C19,"Edriseur type ""C19""",35,619419,AZO81259,OK
OP301683,A000128,MOVE,1765804363,362437,PROD,TPA,P00C19,"Edriseur type ""C19""",102,686137,FOD81856,OK
OP301684,A000127,MOVE,1765804367,348790,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",17,469238,AZO80150,OK
OP301685,A000127,MOVE,1765804381,285118,ST20,TPA,P00C19,"Edriseur type ""C19""",35,282537,AZO81259,OK
OP301686,A000062,MOVE,1765804527,589711,TPA,SHIP,P00C19,"Edriseur type ""C19""",35,80629,AZO81259,OK
OP301687,A000133,MOVE,1765804556,758083,ST10,TPA,P00C18,"Edriseur type ""C18""",2,427244,GAA81438,OK
OP301688,A000133,MOVE,1765804768,630701,TPA,SHIP,P00C18,"Edriseur type ""C18""",2,17199,GAA81438,OK
OP301689,A000024,MOVE,1765804818,545711,TPA,SHIP,P00C19,"Edriseur type ""C19""",102,685631,FOD81856,OK
OP301690,A999999,ORDER,1765861256,615104,,,,,,451058,AZO79856,OK
OP301691,A000017,MOVE,1765861376,304648,PROD,ST20,P00C13,"Edriseur type ""C13""",3,578040,AZO79856,OK
OP301692,A000024,MOVE,1765861702,598769,ST20,QUA,P00C13,"Edriseur type ""C13""",3,775226,AZO79856,OK
OP301693,A999999,ORDER,1765861737,555565,,,,,,74703,SMP81898,OK
OP301694,A000127,MOVE,1765862055,788975,PROD,TPA,P00C37,"Edriseur type ""C37""",28,638495,SMP81898,OK
OP301695,A000017,MOVE,1765862553,43025,TPA,SHIP,P00C37,"Edriseur type ""C37""",28,803493,SMP81898,OK
OP301696,A000133,MOVE,1765862585,676834,QUA,ST20,P00C13,"Edriseur type ""C13""",3,700136,AZO79856,OK
OP301697,A000024,MOVE,1765862956,545745,ST20,TPA,P00C13,"Edriseur type ""C13""",3,416048,AZO79856,OK
OP301698,A000133,MOVE,1765863145,101096,TPA,SHIP,P00C13,"Edriseur type ""C13""",3,606397,AZO79856,OK
OP301699,A999999,ORDER,1765863329,730140,,,,,,465681,FOD80426,OK
OP301700,A000106,MOVE,1765863678,538452,PROD,ST10,P00C27,"Edriseur type ""C27""",17,565818,FOD80426,OK
OP301701,A000062,MOVE,1765864027,744572,ST10,TPA,P00C27,"Edriseur type ""C27""",17,391424,FOD80426,OK
OP301702,A000017,MOVE,1765864340,715289,TPA,SHIP,P00C27,"Edriseur type ""C27""",17,713735,FOD80426,OK
OP301703,A999999,ORDER,1765864953,736384,,,,,,296430,SMP81885,OK
OP301704,A999999,ORDER,1765865171,520940,,,,,,481799,FOD81223,OK
OP301705,A999999,ORDER,1765865177,431705,,,,,,711652,FOD79779,OK
OP301706,A000024,MOVE,1765865193,150553,PROD,ST10,P00X25,"Edriseur nouveau ""2025""",8,382452,SMP81885,OK
OP301707,A999999,ORDER,1765865206,685569,,,,,,805019,FOD81087,OK
OP301708,A999999,ORDER,1765865296,165521,,,,,,282511,AZO80740,OK
OP301709,A000017,MOVE,1765865352,67324,PROD,TPA,P00C18,"Edriseur type ""C18""",2,568370,FOD81087,OK
OP301710,A000017,MOVE,1765865433,432519,PROD,ST10,P00C13,"Edriseur type ""C13""",5,108284,FOD79779,OK
OP301711,A000024,MOVE,1765865484,312655,ST10,TPA,P00X25,"Edriseur nouveau ""2025""",8,81613,SMP81885,OK
OP301712,A000127,MOVE,1765865580,794327,PROD,ST10,P00C19,"Edriseur type ""C19""",8,179244,AZO80740,OK
OP301713,A000127,MOVE,1765865673,488438,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",8,778035,SMP81885,OK
OP301714,A000017,MOVE,1765865705,455370,TPA,SHIP,P00C18,"Edriseur type ""C18""",2,679951,FOD81087,OK
OP301715,A000017,MOVE,1765866010,169186,ST10,TPA,P00C13,"Edriseur type ""C13""",5,106570,FOD79779,OK
OP301716,A000017,MOVE,1765866133,683510,ST10,TPA,P00C19,"Edriseur type ""C19""",8,284401,AZO80740,OK
OP301717,A000017,MOVE,1765866359,177579,PROD,ST10,P00X25,"Edriseur nouveau ""2025""",67,316542,FOD81223,OK
OP301718,A999999,ORDER,1765866532,715668,,,,,,757998,AZO80501,OK
OP301719,A999999,ORDER,1765866554,463678,,,,,,204183,AZO79977,OK
OP301720,A000017,MOVE,1765866589,535601,TPA,SHIP,P00C13,"Edriseur type ""C13""",5,167680,FOD79779,OK
OP301721,A000024,MOVE,1765866672,43702,TPA,SHIP,P00C19,"Edriseur type ""C19""",8,420193,AZO80740,OK
OP301722,A000127,MOVE,1765866926,77465,PROD,TPA,P00X99,"Edriseur luxe ""X99""",4,807844,AZO80501,OK
OP301723,A000017,MOVE,1765867116,759333,ST10,TPA,P00X25,"Edriseur nouveau ""2025""",67,284765,FOD81223,OK
OP301724,A000024,MOVE,1765867118,812254,PROD,ST10,P00C18,"Edriseur type ""C18""",2,628163,AZO79977,OK
OP301725,A000024,MOVE,1765867452,267315,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",67,589738,FOD81223,OK
OP301726,A000017,MOVE,1765867489,449763,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",4,512676,AZO80501,OK
OP301727,A000127,MOVE,1765867554,243941,ST10,TPA,P00C18,"Edriseur type ""C18""",2,698836,AZO79977,OK
OP301728,A000106,MOVE,1765868144,550195,TPA,SHIP,P00C18,"Edriseur type ""C18""",2,212548,AZO79977,OK
OP301729,A999999,ORDER,1765868766,276630,,,,,,54177,AZO80899,OK
OP301730,A999999,ORDER,1765868969,86441,,,,,,708441,FOD80115,OK
OP301731,A999999,ORDER,1765869271,721824,,,,,,128423,AZO81466,OK
OP301732,A999999,ORDER,1765869297,803578,,,,,,191742,FOD79738,OK
OP301733,A999999,ORDER,1765869393,441984,,,,,,501197,AZO80103,OK
OP301734,A999999,ORDER,1765869455,282056,,,,,,445666,GAA80981,OK
OP301735,A999999,ORDER,1765869511,741518,,,,,,87774,AZO80190,OK
OP301736,A000127,MOVE,1765869526,188440,PROD,TPA,P00X01,"Edriseur luxe ""X01""",2,549321,FOD79738,OK
OP301737,A000024,MOVE,1765869528,766340,PROD,TPA,P00C18,"Edriseur type ""C18""",3,803153,AZO80103,OK
OP301738,A000062,MOVE,1765869528,325661,PROD,ST10,P00C37,"Edriseur type ""C37""",21,328812,FOD80115,OK
OP301739,A000127,MOVE,1765869530,397544,PROD,ST20,P00C27,"Edriseur type ""C27""",36,744678,AZO80899,OK
OP301740,A999999,ORDER,1765869531,543985,,,,,,580834,GAA80217,OK
OP301741,A000133,MOVE,1765869628,178745,PROD,ST20,P00V90,"Edriseur turbo ""V90""",4,166408,GAA80981,OK
OP301742,A000017,MOVE,1765869660,217359,ST10,TPA,P00C37,"Edriseur type ""C37""",21,612413,FOD80115,OK
OP301743,A000133,MOVE,1765869758,751240,TPA,SHIP,P00C18,"Edriseur type ""C18""",3,383891,AZO80103,OK
OP301744,A000017,MOVE,1765869833,633430,PROD,ST10,P00X25,"Edriseur nouveau ""2025""",2,220149,AZO81466,OK
OP301745,A000127,MOVE,1765869839,639242,PROD,ST10,P00X02,"Edriseur luxe ""X02""",94,653292,GAA80217,OK
OP301746,A999999,ORDER,1765869888,537719,,,,,,386050,FOD80444,OK
OP301747,A000024,MOVE,1765869977,638296,ST20,QUA,P00V90,"Edriseur turbo ""V90""",4,9689,GAA80981,OK
OP301748,A000024,MOVE,1765870013,389990,PROD,ST10,P00C19,"Edriseur type ""C19""",4,157822,AZO80190,OK
OP301749,A999999,ORDER,1765870036,501267,,,,,,593596,FOD81780,OK
OP301750,A000127,MOVE,1765870122,601640,ST20,QUA,P00C27,"Edriseur type ""C27""",36,131546,AZO80899,OK
OP301751,A000024,MOVE,1765870125,709088,TPA,SHIP,P00X01,"Edriseur luxe ""X01""",2,732396,FOD79738,OK
OP301752,A000024,MOVE,1765870135,797444,QUA,ST20,P00V90,"Edriseur turbo ""V90""",4,662604,GAA80981,OK
OP301753,A000017,MOVE,1765870143,481469,ST10,TPA,P00X25,"Edriseur nouveau ""2025""",2,267002,AZO81466,OK
OP301754,A000024,MOVE,1765870298,676874,ST10,TPA,P00X02,"Edriseur luxe ""X02""",94,628518,GAA80217,OK
OP301755,A000133,MOVE,1765870307,598597,ST20,TPA,P00V90,"Edriseur turbo ""V90""",4,649815,GAA80981,OK
OP301756,A000062,MOVE,1765870363,1017,QUA,ST20,P00C27,"Edriseur type ""C27""",36,573413,AZO80899,OK
OP301757,A000017,MOVE,1765870481,580767,PROD,TPA,P00C18,"Edriseur type ""C18""",47,140312,FOD80444,OK
OP301758,A000017,MOVE,1765870583,640381,PROD,TPA,P00C19,"Edriseur type ""C19""",7,614796,FOD81780,OK
OP301759,A000017,MOVE,1765870589,538545,ST10,TPA,P00C19,"Edriseur type ""C19""",4,345451,AZO80190,OK
OP301760,A000133,MOVE,1765870591,129047,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",2,67446,AZO81466,OK
OP301761,A000017,MOVE,1765870606,122422,TPA,SHIP,P00V90,"Edriseur turbo ""V90""",4,158698,GAA80981,OK
OP301762,A000133,MOVE,1765870609,650017,ST20,TPA,P00C27,"Edriseur type ""C27""",36,342328,AZO80899,OK
OP301763,A000127,MOVE,1765870735,264277,TPA,SHIP,P00C18,"Edriseur type ""C18""",47,335002,FOD80444,OK
OP301764,A999999,ORDER,1765870757,278667,,,,,,64318,AZO80399,OK
OP301765,A000024,MOVE,1765870768,273302,TPA,SHIP,P00X02,"Edriseur luxe ""X02""",94,659279,GAA80217,OK
OP301766,A000024,MOVE,1765870858,230494,TPA,SHIP,P00C37,"Edriseur type ""C37""",21,261401,FOD80115,OK
OP301767,A999999,ORDER,1765870901,374477,,,,,,457340,FOD80661,OK
OP301768,A000017,MOVE,1765870951,347697,TPA,SHIP,P00C19,"Edriseur type ""C19""",4,131729,AZO80190,OK
OP301769,A000017,MOVE,1765870962,507876,PROD,ST10,P00C27,"Edriseur type ""C27""",102,189832,AZO80399,OK
OP301770,A999999,ORDER,1765871008,365353,,,,,,72046,AZO80764,OK
OP301771,A000024,MOVE,1765871015,320909,TPA,SHIP,P00C19,"Edriseur type ""C19""",7,272897,FOD81780,OK
OP301772,A000127,MOVE,1765871168,261557,ST10,TPA,P00C27,"Edriseur type ""C27""",102,188022,AZO80399,OK
OP301773,A000017,MOVE,1765871287,740315,PROD,TPA,P00V80,"Edriseur turbo ""V80""",14,293577,FOD80661,OK
OP301774,A999999,ORDER,1765871396,776812,,,,,,755522,AZO81385,OK
OP301775,A999999,ORDER,1765871562,255121,,,,,,370180,SMP81218,OK
OP301776,A000106,MOVE,1765871617,759037,TPA,SHIP,P00C27,"Edriseur type ""C27""",36,135450,AZO80899,OK
